YYYY/MM/DD Time,PointA_latitude,PointA_longitude,PointB_latitude,PointB_longitude
2017/10/13 10:48,34.3518694,132.3051814,,
2017/10/13 10:56,33.5856049,130.3730914,,
2017/10/13 11:06,36.28786464,138.2337444,,
2017/10/13 11:17,33.22294321,131.6538149,,
2017/10/13 12:10,35.9752478,139.5875904,,
2017/10/13 12:11,35.9752723,139.5875406,,
2017/10/13 12:14,34.7442326,136.4815682,,
2017/10/13 12:27,35.6077923,138.6118591,,
2017/10/13 13:22,36.6674365,137.180235,,
2017/10/13 15:15,36.52594448,140.2331723,36.52509963,140.2318734
2017/10/13 15:22,36.52513405,140.2319706,,
2017/10/13 15:33,26.18626106,127.6881094,26.18604925,127.6894612
2017/10/13 16:00,35.54955722,140.2181881,,
2017/10/13 16:01,35.54956798,140.218192,,
2017/10/13 16:15,36.0759805,136.2777401,,
2017/10/13 16:15,35.56081499,139.442677,,
2017/10/13 16:29,35.64957169,139.6085868,,
2017/10/13 16:30,35.54092141,139.4565929,,
2017/10/13 16:47,34.85970509,136.8184391,,
2017/10/13 18:13,32.91488826,129.9686816,,
2017/10/13 18:15,33.23994538,131.7698209,33.24436018,131.7640059
2017/10/13 18:41,36.6725734,138.2661339,,
2017/10/13 18:49,38.4061869,140.8446663,,
2017/10/13 18:53,35.37447073,139.6265086,,
2017/10/13 19:06,43.02552109,141.3625846,,
2017/10/13 19:06,35.77236135,139.6692398,,
2017/10/13 19:11,35.77236781,139.6693389,,
2017/10/13 19:43,35.19809385,136.9078014,,
2017/10/13 19:58,35.7505562,139.660993,,
2017/10/13 20:12,33.8872276,130.8413829,,
2017/10/13 20:31,33.9488857,133.2935319,,
2017/10/13 20:55,35.53822586,133.199591,,
2017/10/13 21:06,36.3016943,139.0995841,,
2017/10/13 21:11,33.8418759,131.0178165,,
2017/10/13 21:16,33.8303198,131.0263259,,
2017/10/13 21:23,36.5853336,136.676139,,
2017/10/13 22:08,36.5742524,139.9829024,,
2017/10/13 22:13,34.4169652,133.808332,,
2017/10/13 22:35,34.9089282,138.2881583,,
2017/10/13 22:41,35.9921934,139.3845146,,
2017/10/13 22:46,36.5838696,136.663374,,
2017/10/13 23:09,33.9335779,130.9446261,,
2017/10/13 23:13,33.9336692,130.9445571,,
2017/10/13 23:42,39.4072474,141.1249452,,
2017/10/13 23:48,35.9480968,139.6240213,,
2017/10/14 0:02,32.01678408,130.2659909,,
2017/10/14 0:22,34.59532223,133.7607499,,
2017/10/14 0:49,33.5630472,133.599944,,
2017/10/14 0:54,33.5630143,133.6000191,,
2017/10/14 3:23,35.74647846,139.5685685,,
2017/10/14 3:26,34.7603454,135.5703604,,
2017/10/14 5:40,35.58687167,139.5901637,35.58693239,139.5898973
2017/10/14 6:00,34.6737882,134.9244141,,
2017/10/14 6:36,34.66158381,135.1433971,,
2017/10/14 6:50,34.69510728,137.7510819,,
2017/10/14 6:52,34.69501916,137.750964,,
2017/10/14 7:19,37.88325781,138.9549856,,
2017/10/14 7:20,34.5792652,133.9569394,,
2017/10/14 7:45,34.44415894,135.7975626,,
2017/10/14 8:06,36.253998,139.1204209,,
2017/10/14 8:11,35.46008812,139.46464,,
2017/10/14 8:12,34.58959923,135.6570679,,
2017/10/14 8:18,35.459997,139.4647246,35.45994457,139.4644886
2017/10/14 8:19,37.41119428,138.5833691,,
2017/10/14 9:13,34.7227519,135.4096385,,
2017/10/14 9:46,35.39639086,139.2848412,,
2017/10/14 9:58,32.79182868,130.7447159,,
2017/10/14 10:12,43.05616879,141.4403675,43.05634125,141.4403246
2017/10/14 10:30,35.69445304,139.7689332,,
2017/10/14 10:36,34.49556199,136.7150478,,
2017/10/14 10:46,35.059127,138.956275,,
2017/10/14 11:11,35.7008465,139.4621422,35.7007071,139.4622495
2017/10/14 11:15,35.72461189,139.4558882,,
2017/10/14 11:29,35.68257026,139.3279417,,
2017/10/14 11:43,33.5721678,130.4088362,,
2017/10/14 11:44,35.65558972,140.1560927,,
2017/10/14 12:01,35.5045673,139.5608715,,
2017/10/14 12:08,37.70943638,140.473989,37.70958838,140.4740913
2017/10/14 12:26,36.3867436,139.3317803,,
2017/10/14 12:34,35.65827265,139.8991508,,
2017/10/14 12:37,35.7399442,140.0265759,35.73995549,140.0265099
2017/10/14 12:46,34.64440808,133.9018062,,
2017/10/14 12:56,35.41093458,136.7659763,,
2017/10/14 13:07,32.98252162,130.8227226,,
2017/10/14 13:18,36.05913173,140.120258,,
2017/10/14 13:19,35.74739176,139.8556848,,
2017/10/14 13:31,35.8594594,139.6190595,,
2017/10/14 13:52,35.68440506,139.5579291,,
2017/10/14 14:01,35.70535828,139.9527357,,
2017/10/14 14:09,35.36015218,137.231565,,
2017/10/14 14:14,34.85961092,136.817683,,
2017/10/14 14:22,42.93729463,141.345766,,
2017/10/14 14:23,36.3588184,140.4193504,,
2017/10/14 14:32,38.2539928,140.6809412,,
2017/10/14 14:39,36.55615451,139.9132358,,
2017/10/14 14:40,36.5529432,139.9205769,,
2017/10/14 14:42,34.84150219,134.6949508,,
2017/10/14 14:55,35.48738542,137.4877111,,
2017/10/14 15:04,35.82881529,139.9429162,,
2017/10/14 15:05,36.00172402,139.5555048,,
2017/10/14 15:12,35.13675354,137.3190071,,
2017/10/14 15:12,36.0011877,139.6673607,,
2017/10/14 15:22,39.2228758,140.521102,,
2017/10/14 15:24,26.23183362,127.710404,,
2017/10/14 15:49,33.47457289,130.2810545,,
2017/10/14 16:00,35.63016333,140.1168229,,
2017/10/14 16:01,34.20733068,134.0738424,,
2017/10/14 16:04,33.8926766,130.9181297,33.89181143,130.9180728
2017/10/14 16:34,35.6473355,139.3506715,,
2017/10/14 16:50,42.9111491,143.1883299,,
2017/10/14 17:02,31.6314211,130.3969121,,
2017/10/14 17:09,34.8084636,136.4687794,,
2017/10/14 17:28,34.67878657,137.7861697,34.67801015,137.7868134
2017/10/14 17:32,34.80025204,137.7736428,,
2017/10/14 17:41,31.9294199,131.4267618,,
2017/10/14 17:53,35.46149591,137.4490542,,
2017/10/14 18:07,35.7635448,139.716868,,
2017/10/14 18:10,34.47465742,133.0964506,,
2017/10/14 18:11,34.5358428,133.6128014,,
2017/10/14 18:19,33.6746637,130.7784996,,
2017/10/14 18:27,34.72465927,137.4567931,,
2017/10/14 18:40,35.5833018,139.4772707,35.5829824,139.4783024
2017/10/14 18:48,36.02404087,136.9571854,,
2017/10/14 19:07,35.92818108,139.9060146,,
2017/10/14 19:24,32.62591307,130.6011818,,
2017/10/14 19:39,27.72618165,128.9245648,,
2017/10/14 20:19,35.0947702,135.4990847,,
2017/10/14 20:49,34.58045808,135.6307112,34.5803673,135.6306127
2017/10/14 21:07,33.53889803,130.4530787,33.53890415,130.4529041
2017/10/14 21:13,34.96119808,138.3795095,,
2017/10/14 21:14,33.5379104,130.1950048,,
2017/10/14 21:48,31.56128671,130.5481827,,
2017/10/14 21:58,35.75608673,139.5951691,35.75521607,139.5949116
2017/10/14 22:04,36.1922774,139.8797605,,
2017/10/15 1:19,35.7115311,139.9800028,,
2017/10/15 2:15,34.74880211,137.8396722,,
2017/10/15 5:07,35.45429196,139.4244845,,
2017/10/15 5:25,26.3213562,127.7956606,,
2017/10/15 6:54,34.7652612,136.1423801,,
2017/10/15 8:13,36.8856558,136.9962398,36.88402974,136.9960671
2017/10/15 9:03,35.73962855,139.914682,,
2017/10/15 9:29,34.52446485,135.4442067,,
2017/10/15 9:48,33.24624885,131.6962709,33.24627465,131.6962528
2017/10/15 9:58,34.7378403,135.4367596,,
2017/10/15 10:08,35.35657158,139.5430239,,
2017/10/15 10:08,34.97575732,135.7273395,34.97568699,135.7280046
2017/10/15 10:12,36.34609362,137.8837007,,
2017/10/15 10:16,34.6967958,135.5110254,34.69709767,135.5112104
2017/10/15 10:29,34.59042802,133.7720111,,
2017/10/15 10:39,35.1746941,139.6343802,,
2017/10/15 10:59,35.3438323,139.5096578,,
2017/10/15 11:17,35.8991316,139.9297519,,
2017/10/15 11:27,35.69574894,139.7712544,,
2017/10/15 12:43,34.7820214,134.859475,,
2017/10/15 12:46,39.7548126,141.1954698,,
2017/10/15 12:58,35.85965434,139.5488115,,
2017/10/15 13:07,35.475952,137.4731471,,
2017/10/15 13:19,32.16059546,130.5057989,,
2017/10/15 13:19,35.03514961,136.9555098,,
2017/10/15 13:20,30.8334227,129.9065965,31.57028955,130.5373277
2017/10/15 13:46,43.05022374,141.3848554,,
2017/10/15 14:11,34.50059738,135.487336,,
2017/10/15 14:17,34.77617671,135.5308624,,
2017/10/15 14:31,34.40934932,135.3669526,,
2017/10/15 14:41,37.86247927,138.9433368,,
2017/10/15 14:52,33.5390657,130.4358652,33.53924455,130.4362085
2017/10/15 14:54,35.11720064,136.9315115,,
2017/10/15 14:56,35.11718086,136.9315138,,
2017/10/15 14:56,33.85156397,130.8938785,33.85159961,130.8933849
2017/10/15 14:57,35.25059747,136.886291,,
2017/10/15 14:57,36.67126989,138.1983253,,
2017/10/15 15:00,32.80978726,130.7525348,,
2017/10/15 15:01,34.25515838,135.2524551,,
2017/10/15 15:07,31.79578392,130.7172816,,
2017/10/15 15:08,33.85155754,130.8934618,,
2017/10/15 15:13,32.80977182,130.7522979,32.80977182,130.7522979
2017/10/15 15:46,34.7717141,135.3462855,,
2017/10/15 15:47,34.6308125,133.9083489,,
2017/10/15 15:47,35.7240134,140.5797484,,
2017/10/15 15:52,35.05576135,136.1004953,,
2017/10/15 16:00,35.05490893,136.098466,,
2017/10/15 16:15,34.6797588,135.5209247,,
2017/10/15 16:36,35.82280309,139.7141694,,
2017/10/15 16:42,35.94300086,139.7114599,,
2017/10/15 16:44,33.29965174,131.4909872,,
2017/10/15 17:20,34.49009177,135.804712,,
2017/10/15 17:35,34.1625299,134.5418062,,
2017/10/15 17:35,27.7272344,129.0161475,,
2017/10/15 17:44,35.61512142,139.625387,,
2017/10/15 17:54,35.61513616,139.6253966,,
2017/10/15 17:59,35.60665843,139.6123471,,
2017/10/15 18:26,35.59121484,139.3453062,,
2017/10/15 18:34,34.9803876,135.9158475,,
2017/10/15 19:01,34.94852082,132.1853367,,
2017/10/15 19:24,35.96923507,139.5666597,,
2017/10/15 19:32,33.96857237,131.3041725,,
2017/10/15 19:40,34.8312382,138.3191152,,
2017/10/15 19:47,34.70803881,135.5840862,34.70782161,135.5841062
2017/10/15 19:49,35.1695983,136.9174016,,
2017/10/15 20:07,34.8312739,138.3191152,,
2017/10/15 20:12,35.3177383,136.7951251,35.3177383,136.7951251
2017/10/15 20:15,34.8309897,138.3188621,,
2017/10/15 20:41,33.46933074,131.7295396,,
2017/10/15 21:26,36.64253304,137.189058,,
2017/10/15 21:29,36.5551521,139.9294816,,
2017/10/15 21:51,33.62480704,130.4184231,,
2017/10/15 21:53,35.6913959,139.3962896,,
2017/10/15 22:15,36.21540526,138.3716207,,
2017/10/15 22:23,36.5565602,139.9305728,,
2017/10/15 22:27,35.1937899,136.9618492,,
2017/10/16 1:02,43.49599073,141.9293644,,
2017/10/16 1:31,33.64090584,130.6664078,,
2017/10/16 4:39,35.33338817,136.8580865,35.33337945,136.8584083
2017/10/16 4:41,36.12844931,139.2395238,,
2017/10/16 5:42,34.98200824,136.6072199,,
2017/10/16 5:46,33.6530525,130.8087946,,
2017/10/16 6:42,35.01353249,137.0146465,,
2017/10/16 6:53,35.53244298,139.6533718,,
2017/10/16 6:55,35.0134886,137.0153271,,
2017/10/16 7:19,34.8145937,137.7399391,,
2017/10/16 7:49,34.85734704,138.2649676,,
2017/10/16 7:49,35.0432387,137.0907091,,
2017/10/16 7:57,34.28261,134.0287721,,
2017/10/16 8:00,35.35256262,132.9029512,,
2017/10/16 8:02,39.5574397,141.9260529,39.58419301,141.9063802
2017/10/16 8:15,37.1154105,138.9160884,,
2017/10/16 8:18,35.7124025,139.6398592,35.71254124,139.6397545
2017/10/16 8:54,34.58512123,133.7223945,,
2017/10/16 9:00,36.1991861,139.2981556,,
2017/10/16 9:11,35.19452271,136.9358852,,
2017/10/16 9:41,36.3469425,140.5898849,,
2017/10/16 9:46,35.5456424,139.336853,,
2017/10/16 9:58,35.6813117,139.5679954,,
2017/10/16 10:05,43.20162081,141.760362,,
2017/10/16 10:09,36.27436327,139.8937879,,
2017/10/16 10:16,36.58192816,140.0065537,,
2017/10/16 10:25,35.71799539,139.7906182,,
2017/10/16 10:34,34.71575888,137.7026453,,
2017/10/16 10:45,35.73540417,139.5168119,,
2017/10/16 11:25,33.6466101,130.6735554,,
2017/10/16 11:29,36.06609966,136.5049835,,
2017/10/16 11:54,36.0478656,140.2073536,,
2017/10/16 12:07,34.4596518,133.4006075,,
2017/10/16 12:26,34.26758646,135.3307282,,
2017/10/16 12:45,34.97840569,135.8161073,,
2017/10/16 13:08,34.92631349,137.1655283,,
2017/10/16 13:15,33.86607623,130.7842107,,
2017/10/16 13:46,37.4309579,138.8455929,,
2017/10/16 13:46,35.7823506,139.9421468,,
2017/10/16 13:52,33.57144474,133.5500445,,
2017/10/16 14:00,36.54643974,139.8831269,36.54643974,139.8831269
2017/10/16 14:08,35.55035361,139.4330018,,
2017/10/16 14:08,34.51554009,135.7360807,,
2017/10/16 14:35,34.36322931,132.4679476,,
2017/10/16 14:37,35.30575791,136.6101517,,
2017/10/16 14:41,35.60751178,139.6127889,35.60751178,139.6127889
2017/10/16 15:24,35.40237359,136.7907242,,
2017/10/16 15:29,31.7551705,131.1047909,,
2017/10/16 15:54,35.29528562,135.1697909,,
2017/10/16 16:10,36.555949,139.9045691,,
2017/10/16 16:29,35.16164954,135.9001398,,
2017/10/16 16:40,36.631286,138.2258259,,
2017/10/16 16:45,34.9976189,137.1523962,,
2017/10/16 16:52,35.46910986,136.2238622,,
2017/10/16 16:53,35.3107925,136.6697795,,
2017/10/16 16:54,36.631286,138.2258259,36.63221688,138.2256628
2017/10/16 17:01,35.10049345,139.0557392,,
2017/10/16 17:15,35.46918002,139.5164872,,
2017/10/16 17:46,35.86992428,139.4271524,,
2017/10/16 18:00,37.78537793,140.4670723,,
2017/10/16 18:22,33.21389263,130.3025162,,
2017/10/16 18:29,36.13190384,140.0685034,,
2017/10/16 18:49,34.8445247,137.3808773,,
2017/10/16 18:57,35.66408801,138.5417195,,
2017/10/16 18:58,33.72670492,135.4248175,,
2017/10/16 19:10,31.65456448,130.3486934,,
2017/10/16 19:39,33.96789776,131.9558265,,
2017/10/16 20:17,35.78869298,139.4694379,,
2017/10/16 20:17,36.6091136,139.861516,,
2017/10/16 20:20,34.94877082,136.6052619,,
2017/10/16 20:23,34.46279239,132.4189543,,
2017/10/16 20:35,33.73602572,130.9650656,,
2017/10/16 20:58,33.73416676,130.9655239,,
2017/10/16 21:19,35.0011112,135.6882469,35.0011112,135.6882469
2017/10/16 21:29,34.78757031,136.5429973,,
2017/10/16 21:35,35.70463259,139.7444758,,
2017/10/16 21:41,35.87668109,139.6208357,,
2017/10/16 21:46,36.2702051,137.9316087,,
2017/10/16 22:48,33.51736581,130.4542322,,
2017/10/16 23:12,38.98414534,141.1498741,,
2017/10/16 23:40,34.72304485,135.5722666,,
2017/10/17 4:28,35.6094858,139.6927428,,
2017/10/17 6:33,37.15147638,140.2417531,,
2017/10/17 7:13,35.09665565,135.9377388,,
2017/10/17 7:19,34.6773941,134.9789855,,
2017/10/17 7:32,35.4382687,137.0527048,,
2017/10/17 7:51,36.34055018,138.7393221,,
2017/10/17 7:51,33.20920172,129.7649866,,
2017/10/17 7:52,35.71926508,139.4968826,,
2017/10/17 8:02,36.5866134,140.0105848,,
2017/10/17 8:05,34.0803971,131.7659309,,
2017/10/17 8:06,35.97942209,139.7522646,,
2017/10/17 8:23,36.32471655,139.0265126,,
2017/10/17 8:59,35.35215718,137.1771303,,
2017/10/17 9:03,35.067004,136.769559,,
2017/10/17 9:33,34.57550131,135.5281575,,
2017/10/17 9:47,35.26036715,139.1778498,,
2017/10/17 9:58,33.6146712,130.8005733,,
2017/10/17 10:07,34.84888661,134.7558126,,
2017/10/17 10:11,26.2240537,127.7181991,,
2017/10/17 10:24,36.3182774,138.4738844,,
2017/10/17 10:32,34.7920884,135.4579454,34.7920884,135.4579454
2017/10/17 10:49,34.36157697,132.2117386,,
2017/10/17 10:53,35.2121572,136.9509233,35.2121572,136.9509233
2017/10/17 10:58,36.3930485,139.0425643,,
2017/10/17 11:03,35.45277682,139.5307743,,
2017/10/17 11:04,36.48419225,139.8628878,,
2017/10/17 11:23,34.7655977,134.8338651,,
2017/10/17 11:36,36.1205707,140.2296038,,
2017/10/17 11:46,35.837177,139.8624705,35.83421551,139.863615
2017/10/17 12:38,38.0920752,139.5666244,,
2017/10/17 12:49,33.57096078,130.3612965,,
2017/10/17 12:56,34.69441787,135.536045,,
2017/10/17 13:16,35.70797441,139.6568927,,
2017/10/17 13:43,34.6325212,135.5620637,,
2017/10/17 13:51,35.95703399,140.5805496,,
2017/10/17 13:52,36.76900609,137.1396163,,
2017/10/17 14:17,37.6889205,140.472709,,
2017/10/17 14:23,37.6891346,140.4725524,,
2017/10/17 14:27,37.8833495,139.0585189,,
2017/10/17 14:31,33.8115939,132.8205299,,
2017/10/17 14:37,35.6745414,139.7476997,,
2017/10/17 14:45,34.3443977,134.8645902,,
2017/10/17 15:07,34.69508737,135.5261284,34.69430318,135.5254319
2017/10/17 15:20,35.49408026,140.1167295,,
2017/10/17 15:22,36.12117049,137.9604067,,
2017/10/17 15:23,32.80558656,130.7380759,,
2017/10/17 15:27,35.51881467,139.553337,,
2017/10/17 16:15,36.54271079,139.8870495,,
2017/10/17 16:23,37.23738993,140.9925478,,
2017/10/17 16:26,34.7852213,135.4547165,,
2017/10/17 16:39,34.6518911,135.8270602,,
2017/10/17 17:01,37.35609759,138.5588186,,
2017/10/17 17:08,35.8027582,139.9267487,,
2017/10/17 17:31,34.912773,135.7460278,,
2017/10/17 17:40,34.79335425,135.6542769,,
2017/10/17 17:40,36.0990642,139.6542384,,
2017/10/17 18:08,32.9107054,129.953868,32.91067482,129.9538194
2017/10/17 18:19,35.90049452,136.1664308,,
2017/10/17 18:22,34.59702752,135.5024441,,
2017/10/17 18:25,35.9023587,136.1660809,,
2017/10/17 18:28,33.30455993,130.5220982,,
2017/10/17 18:29,34.46593049,135.5776164,,
2017/10/17 18:34,33.6189239,130.4797259,,
2017/10/17 18:54,34.3385923,135.6096336,,
2017/10/17 19:25,42.90749422,141.7205183,,
2017/10/17 19:26,36.29146659,139.376344,,
2017/10/17 19:28,36.21412774,137.9802606,,
2017/10/17 19:29,35.40264767,136.8619507,,
2017/10/17 19:35,38.25344982,140.3211489,,
2017/10/17 20:16,33.20160247,129.8720394,,
2017/10/17 20:28,36.43105349,140.5148806,,
2017/10/17 20:28,35.69088038,139.8356102,,
2017/10/17 20:29,35.69088038,139.8356102,,
2017/10/17 20:41,34.45100286,135.3913896,,
2017/10/17 21:12,35.16162173,136.9640943,,
2017/10/17 21:23,37.39705364,140.3850258,,
2017/10/17 21:37,35.1856353,132.8383675,,
2017/10/17 21:38,34.75262929,135.3929915,,
2017/10/17 21:39,33.85785984,130.6698974,,
2017/10/17 21:54,34.68582931,135.6868548,,
2017/10/17 23:39,34.9989417,135.9252848,,
2017/10/17 23:44,26.38017592,127.8545687,,
2017/10/18 0:21,36.3692953,140.4779311,,
2017/10/18 3:04,35.10635082,138.8916801,,
2017/10/18 5:27,35.44518532,139.631795,35.44518532,139.631795
2017/10/18 6:06,36.2014291,139.7005507,,
2017/10/18 7:01,35.4214854,139.3918193,,
2017/10/18 7:22,35.44518532,139.631795,35.44518532,139.631795
2017/10/18 8:04,34.7153593,134.8663439,,
2017/10/18 8:11,35.19234668,140.2692751,,
2017/10/18 8:43,36.27966368,139.266717,,
2017/10/18 8:45,34.0129608,131.3315004,,
2017/10/18 8:51,26.25865947,127.7235288,,
2017/10/18 9:10,35.7225576,139.3144007,,
2017/10/18 9:21,35.8093361,139.9585704,,
2017/10/18 9:32,35.61350214,138.4798492,,
2017/10/18 9:36,36.28469625,140.3225121,,
2017/10/18 10:00,35.8365476,139.5767123,35.83673158,139.5767534
2017/10/18 10:06,34.4767995,135.4725648,,
2017/10/18 10:11,36.33942088,139.4379002,,
2017/10/18 10:11,35.16936779,136.8587044,,
2017/10/18 10:19,36.4432955,136.5396035,,
2017/10/18 10:23,32.75970301,130.6883185,,
2017/10/18 10:44,36.7208576,137.230582,,
2017/10/18 10:46,35.71789512,139.7436101,,
2017/10/18 10:52,35.9278897,136.1355544,,
2017/10/18 10:54,36.7455301,137.1062832,,
2017/10/18 11:02,34.50190513,133.7502912,,
2017/10/18 11:31,35.65818457,139.5360432,,
2017/10/18 11:33,35.42521762,135.0084863,,
2017/10/18 12:04,35.9161886,140.1715007,,
2017/10/18 12:28,34.50855617,135.7018589,,
2017/10/18 12:36,34.51139025,135.7065888,,
2017/10/18 12:59,35.6330104,139.5582381,,
2017/10/18 13:13,33.5719143,133.5436171,,
2017/10/18 13:16,34.50976417,135.7412543,34.50976417,135.7412543
2017/10/18 13:35,34.69850102,135.41244,,
2017/10/18 13:40,34.76632294,137.7815904,,
2017/10/18 13:58,36.02695826,139.4118353,,
2017/10/18 14:21,34.83620331,138.2164468,,
2017/10/18 14:26,35.58019,140.1250823,,
2017/10/18 14:34,35.80755575,139.5777807,,
2017/10/18 14:45,34.81574269,135.6490442,,
2017/10/18 15:08,26.2601613,127.7592692,,
2017/10/18 15:21,33.6483843,130.6677344,,
2017/10/18 15:47,36.0835526,138.0600731,36.08331833,138.0608465
2017/10/18 16:33,33.28787112,131.3493206,,
2017/10/18 16:36,34.80910188,137.3368282,,
2017/10/18 16:44,36.02968447,140.167022,,
2017/10/18 16:58,32.6531604,130.6886462,,
2017/10/18 17:11,33.82943244,132.7042543,,
2017/10/18 17:11,35.791047,139.4449036,,
2017/10/18 17:12,38.1029487,140.8897984,,
2017/10/18 17:19,33.82943244,132.7042543,,
2017/10/18 17:23,35.2015941,138.651787,,
2017/10/18 17:24,33.82935951,132.7043154,,
2017/10/18 17:28,35.90154572,138.407251,,
2017/10/18 17:37,36.2953306,139.342191,,
2017/10/18 17:41,36.2950595,139.34233,,
2017/10/18 17:51,43.21614246,141.5254795,,
2017/10/18 17:56,34.7166439,135.3789062,,
2017/10/18 18:07,36.2064848,139.4065149,,
2017/10/18 18:39,36.53339233,139.8165863,,
2017/10/18 19:23,26.1972899,127.6699136,,
2017/10/18 19:24,32.83676231,130.8890787,,
2017/10/18 19:38,34.59322159,135.5516889,,
2017/10/18 20:00,35.05137413,137.1635077,,
2017/10/18 20:13,36.1848001,139.2930255,,
2017/10/18 20:37,35.84626624,140.0043476,,
2017/10/18 20:51,43.11658988,141.3957826,,
2017/10/18 21:01,42.62954787,141.5981896,,
2017/10/18 21:09,32.83636417,130.8895817,,
2017/10/18 21:11,34.8676316,138.2606704,,
2017/10/18 21:47,43.07479041,141.3491849,43.07479041,141.3491849
2017/10/18 23:05,34.27157316,133.9535671,,
2017/10/19 1:23,35.1746641,136.9075719,35.1746641,136.9075719
2017/10/19 1:33,35.1746294,136.907562,,
2017/10/19 1:42,33.74590452,130.5987641,,
2017/10/19 1:59,36.0423339,139.3788513,,
2017/10/19 3:04,33.2473773,131.6539663,,
2017/10/19 5:13,34.92273058,136.0880768,,
2017/10/19 6:34,34.6820472,135.4349578,,
2017/10/19 6:51,36.33320078,139.6171576,,
2017/10/19 6:54,36.3332472,139.6170875,,
2017/10/19 7:15,34.3421221,135.2602541,,
2017/10/19 7:31,34.8436396,134.9415237,,
2017/10/19 8:04,34.49446158,136.741936,,
2017/10/19 8:10,32.8829525,130.0521856,,
2017/10/19 8:13,34.5351208,135.4419642,34.5355739,135.4420244
2017/10/19 8:28,42.97606,143.1769471,,
2017/10/19 8:39,38.2207507,140.3231664,,
2017/10/19 8:43,34.07604294,133.6352051,,
2017/10/19 8:43,34.07726929,133.6353124,,
2017/10/19 8:57,35.6251122,140.0731598,,
2017/10/19 9:05,35.07894062,136.6193543,,
2017/10/19 9:46,31.2559753,130.6424584,,
2017/10/19 10:00,35.098505,137.1116149,,
2017/10/19 10:12,32.7910111,130.7302226,,
2017/10/19 10:42,34.8348336,134.6763538,,
2017/10/19 10:52,39.69944834,141.1489625,,
2017/10/19 11:30,32.9653648,131.8999818,,
2017/10/19 11:40,36.0046347,139.6059972,,
2017/10/19 12:10,35.32869806,139.3178136,,
2017/10/19 12:20,34.52516134,133.4726483,,
2017/10/19 12:21,34.52516134,133.4726483,,
2017/10/19 12:58,35.1263523,136.9963116,,
2017/10/19 13:03,38.98940064,139.8424928,,
2017/10/19 13:12,34.87608072,138.2578742,,
2017/10/19 13:32,34.3742064,132.4910017,,
2017/10/19 13:35,34.60170625,133.8978589,,
2017/10/19 13:46,35.11432201,138.9003102,,
2017/10/19 13:48,33.6982001,130.4469569,,
2017/10/19 13:56,33.2487255,131.6488737,,
2017/10/19 14:04,35.57275025,139.7026775,,
2017/10/19 14:22,35.76376171,140.3857504,,
2017/10/19 14:25,40.5241681,140.9668145,,
2017/10/19 14:42,36.579623,136.6925683,,
2017/10/19 15:12,34.99505338,135.963717,,
2017/10/19 15:21,36.06392286,136.2243878,,
2017/10/19 15:22,39.49329572,140.4255636,,
2017/10/19 16:20,33.653488,130.8091646,,
2017/10/19 16:29,35.20112313,136.9283769,,
2017/10/19 16:35,34.53440603,135.5039966,,
2017/10/19 16:42,33.54317121,133.5165802,,
2017/10/19 17:50,35.8879282,140.4950648,,
2017/10/19 17:56,35.3619949,139.3998017,35.3620649,139.3995871
2017/10/19 17:58,35.8196716,139.7336728,,
2017/10/19 18:04,34.63704034,133.3092234,,
2017/10/19 18:29,35.92300564,139.4440634,,
2017/10/19 18:29,35.0850194,135.8925321,,
2017/10/19 18:30,34.3814361,132.4405613,,
2017/10/19 18:40,36.86257764,139.9693429,,
2017/10/19 18:44,35.898529,139.5551325,,
2017/10/19 18:59,36.63390661,138.1811184,,
2017/10/19 19:02,26.20916391,127.722441,,
2017/10/19 19:14,34.9686999,135.6939867,,
2017/10/19 19:25,43.05273134,141.4590988,,
2017/10/19 19:27,35.1593409,136.8646801,,
2017/10/19 19:29,35.77301282,139.8914298,,
2017/10/19 19:49,34.65581512,133.8706495,34.6543148,133.8706495
2017/10/19 19:50,34.78094987,135.5814318,,
2017/10/19 19:56,26.28454184,127.7447887,,
2017/10/19 19:58,33.26424008,130.299579,,
2017/10/19 20:15,35.13689992,136.7825792,,
2017/10/19 20:33,34.05494893,131.5643746,,
2017/10/19 20:34,35.3788668,136.817395,35.37883861,136.817539
2017/10/19 20:49,35.0405489,138.9236441,,
2017/10/19 20:55,36.1114443,139.9717826,,
2017/10/19 21:09,34.87532692,138.3174808,,
2017/10/19 21:33,31.56118011,130.5621196,,
2017/10/19 21:38,36.38635205,138.2146098,,
2017/10/19 21:46,33.22567826,131.6478286,,
2017/10/19 21:51,35.5477962,139.5174506,,
2017/10/19 22:30,34.84703208,136.580401,34.84516459,136.5765042
2017/10/19 22:32,35.77015523,139.3489004,35.76734935,139.3507142
2017/10/20 0:36,35.46613561,139.8743772,,
2017/10/20 1:13,36.15115507,139.369002,,
2017/10/20 6:07,36.0639786,139.628085,,
2017/10/20 6:20,35.87605475,139.825491,,
2017/10/20 7:03,42.9019202,143.0116988,,
2017/10/20 7:04,35.74500893,139.451406,,
2017/10/20 7:13,43.01089876,141.3881056,,
2017/10/20 7:27,35.68260965,139.3279331,,
2017/10/20 7:34,36.02289906,140.0800818,,
2017/10/20 7:35,36.48969483,138.1345927,,
2017/10/20 7:44,34.74896126,135.5521256,,
2017/10/20 7:56,36.26827552,139.1078824,,
2017/10/20 8:26,35.72207486,139.309848,,
2017/10/20 8:27,35.8978347,139.4878536,,
2017/10/20 8:39,35.43793212,132.8106996,,
